sim_y_ystar,prob,pred,fooled,tier_1,tier_2,gap,sub_1,sub_2,url_1,url_2,text_1,text_2
0.308748,0.000001,0,0,11,2,9,16b,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/journey-configuration/create-actions,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"The types of Actions include sending an email, an In-App message, a push notification, or an SMS message. There’s also the Update Profile Action type, which allows you to update an attribute of the user’s profile. When on the canvas, it’ll prompt you to select a particular schema, a dataset, and a field in that dataset that you’d like to update by clicking on this field and searching. Here, let’s just say we want to put in a new phone number. I can select that, and then put in the value for what I want that field to be.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,11,2,9,16b,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/journey-configuration/create-events,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"The streaming endpoint is something that you can either get from the sources here. So if I click on sources in the navigation, you can pick a source that we have available out of the catalog. Or you can pick a source for a streaming endpoint. And so this will give you a data inlet and you can stream data directly into AJO using that URL. So here we’ve got it loading up.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000001,0,0,11,2,9,16b,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/journey-configuration/create-events,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"So in Journey Optimizer, you can use the event type of segment qualification and pick a segment to show when someone does this. So here, let me open up a journey and show you the canvas where these events lie and where you can pick this event type. So here, let me click on create journey. And you’ll see in the palette here, let’s name this the segment qualification example. Here in this event, we have segment qualification.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000001,0,0,11,2,9,16b,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/journey-configuration/configure-data-sources,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"And then I have an API key that I’ll insert into this other section. Note that whatever I paste is automatically obfuscated. So, you can’t see it. Also, we’ll go ahead and paste in what this end point is going to return. You see this name value pair of q equals city name.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,11,2,9,16b,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/journey-configuration/configure-data-sources,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"Or it can be used to personalize an action, like sending the last product purchased via an SMS. Now that you know what a data source is, let’s dive into configuring the Experience Platform data source. Journey Optimizer can read profile attributes and behavioral history from the real-time profile on the platform. To access this data, we need to configure the fields you’d like available from the profile in the out-of-the-box Experience Platform data source. On my screen here, you’ll see in my recent objects, the Experience Platform data source are already listed.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,11,2,9,16a,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/configuration/channel-configuration/email-channel/set-up-and-execute-an-ip-warmup-plan,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"Now that all my campaigns are active, I can create the warm-up plan. We find the IP warm-up plans under Administration, Channels, Email Configuration, and then under the IP warm-up plans. If you do not see this entry here or you do not see the Administration section of the left navigation at all, reach out to your administrator and make sure that you have the rights to manage IP warm-up plans. Now if we go into the IP warm-up plans, I can create my new IP warm-up plan and I will give it a name. The next thing is important here.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,12,2,10,18a,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-governance-and-privacy/classify-data-using-lables,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"To remove a label from a data set first, make sure you’ve already labeled the schema field equivalent and then in your data set, just click the X to remove the label from the field. Since the labels are applied on the schema and data set metadata, you can start classification as soon as you have the data sets modeled and platform. You don’t need to wait until the actual data ingestion starts. Once data is classified, data usage can be restricted by defining governance, consent and user access policies. If policies have already been created before, you’ve labeled your fields, you may experience a governance policy violation message like this one when applying a label.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,12,2,10,18c,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-governance-and-privacy/mask-data-in-messages,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,Documentation Journey Optimizer Journey Optimizer Tutorials Mask data in messagesMask data in messages Mask data in messagesUnderstand what data masking is and when and why you might need to mask data. Learn how to mask data in Journey Optimizer messages. https://video.tv.adobe.com/v/3409395?quality=12&learn=on recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305,"Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,12,2,10,18a,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-governance-and-privacy/data-governance-framework,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"You can see some of the core policies on the right side. For example, a policy to restrict email targeting is based off label C4 and C5, and prevents data with that classification from use for email targeting. Custom policies provide flexibility to define your own restrictions using the policy engine tailored to your specific use cases. The third aspect of the governance framework is policy enforcement. Once policies are defined and enabled, applications using data can enforce these policies at the point where data is used for specific marketing actions.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,13,2,11,15e,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/report-and-monitor/alerts,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"Here’s an alert related to a source’s flow run failing. To find out more information, I can click on the notification and I’ll be taken directly to the details of the flow run where I can see that there is an error with my data. To see the alerts in the notifications area, you have to enable platform notifications, which you can do by clicking here in the gear icon, scrolling and using the toggle. The ability to view and manage alerts is controlled in the Adobe AdminConsole where administrators can decide granular permissions related to platform features. For example, a user with a view alerts permission item can subscribe or unsubscribe to alerts, while someone with managed alerts can disable or enable an alert for other users.","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.308748,0.000000,0,0,13,2,11,15c,17c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/report-and-monitor/custom-action-monitoring-report,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,"Lastly, here on the left-hand side, there’s a table of contents where you can quickly navigate to sections of the report you care about. Thank you for watching. See the for more information about this feature. product documentation recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager."
0.307637,0.001205,0,0,3,1,2,14b,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Documentation Journey Optimizer Journey Optimizer Tutorials Configure source connectorsConfigure source connectors Configure source connectorsLearn about source connectors and how to configure them in Journey Optimizer. https://video.tv.adobe.com/v/335919?quality=12&learn=on Transcript In this video, we’ll give you a quick overview of source connectors in Adobe Journey Optimizer. Ingesting your customer data into Journey Optimizer is a critical step in building the real-time customer profile that informs and empowers the personalized experiences that you’ll orchestrate for your customers in Journey Optimizer. And source connectors, give you a set of pre-built tools for ingesting data from a wide variety of different systems of origin. From the Journey Optimizer home screen, you’ll see sources in the left navigation. Clicking on sources will take you to the source catalog screen, where you can see all of the source connectors that are currently available.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.307637,0.000007,0,0,3,1,2,14a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/create-schema,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"And then I just hit enter to add it. You need to put it in a field group, which you can also do in this workflow. Now my new field appears and it will be namespaced under my tenant ID, Tech Marketing Demos, so it’s really clear that this is a custom field. You can also add custom fields within more logical locations. For example, if I want a field for Secret Agent Code Name, I can add that field directly in the Name object.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.304983,0.021973,0,0,3,1,2,14a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/create-schema,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"You can preview the field group by clicking the icon. I see this group is oriented to B2B use cases, so it’s not what I want. Demographic details looks more promising. I also need Last Name in my schema too, and I can check both boxes to add them in one shot. If I decide later that I actually need more of those fields, I can select Manage Related Fields to open that view back up and check or uncheck more of those fields.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.304983,0.000007,0,0,3,1,2,14a,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/create-schema,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"And then I just hit enter to add it. You need to put it in a field group, which you can also do in this workflow. Now my new field appears and it will be namespaced under my tenant ID, Tech Marketing Demos, so it’s really clear that this is a custom field. You can also add custom fields within more logical locations. For example, if I want a field for Secret Agent Code Name, I can add that field directly in the Name object.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.304983,0.012817,0,0,3,1,2,14b,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/data-management/configure-source-connectors,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Know that there are source connectors for Adobe applications, CRM solutions, cloud storage providers, and more. Source connectors are categorized based on their source type. The list of available source connectors is constantly growing and evolving as new sources are added to the catalog. You can find an available source either by browsing through the categories below or using the search bar. By default, you’ll see the full catalog of available source connectors, but you have the option to switch the view to show only the sources you’ve set up in your environment.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.304983,0.000002,0,0,4,1,3,8b,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/create-audiences-using-the-rule-builder,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"And, if I want, I can exclude the last event in order to target the individuals that have gone through all but the last step in the journey. In this case, they viewed a product, added it to the cart and gone to checkout, but did not complete the purchase. I can also specify time windows, either for the entire sequence, for any of the individual events, or for the time in between events. If I want, I can also add specific conditions on each of these events. For example, I want to specify that the products added to the cart were a specific type of product.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.304983,0.000000,0,0,4,1,3,8b,2a,https://experienceleague.adobe.com/en/docs/platform-learn/tutorials/audiences/audience-builder/evaluate-audiences-on-demand,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,The ability to evaluate audiences on demand is for these urgent use cases. Let’s imagine I work for a sports franchise. There’s a big game tomorrow that was just cancelled due to weather. I want to notify all of the ticket holders as soon as possible. First I can create a batch audience called Bought Tickets to the Big Game.,"We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
0.303812,0.000029,0,0,5,4,1,10f,8c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/ai-assistant/create-content-using-ai-assistant-for-content-generation,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,"I can then preview the results and pick the one I like best and then add it back to the body of the message. Next, I’m going to use the integrated capabilities of Adobe Firefly to generate entirely new images on the fly. By selecting the hero image, I’ll provide an assemble prompt before going into additional settings to provide the added context, such as color and tone, lighting and composition. I can also specify the aspect ratio by either choosing from one of the pre-existing options or by providing custom dimensions for it to generate from. To match the style I’m looking for, I’m also going to specify that I want more art-like results before clicking generate.","Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you."
0.303812,0.000169,0,0,5,4,1,10f,8c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/ai-assistant/create-content-using-ai-assistant-for-content-generation,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,"Now our results have come back and I have several to choose from. I’m going to select the one that I like best and save it to my repository so I can then use the image within my email. I could use this image and the resulting content so far as is, but in my use case here, I instead want to use pre-approved brand assets exclusively. Now it’s worth noting that I could actually use the email that I’ve designed up to this point and send a proof back to my design team so that they have something to work from. But in the interest of the demo, let’s assume that I’ve already done that and I’ve gotten back a document with pre-approved messaging and content compliant to this marketing campaign.","Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you."
0.303812,0.001549,0,0,5,4,1,10c,8c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/fragments/aem-content-fragments,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,"Now what I can also do is swap the existing content fragment to a new content fragment for a new article. As I navigate to the right repository I can select the desired new article and swap easily with no further adjustments. I can then go ahead and simulate to see how the new content is rendered. Within a few minutes we have taken a pre-approved content fragment from AEM and leveraged that exact same content within AJO, allowing to maintain brand consistency across channels. Experience League LIVE - Fueling Personalized Content in Journey Optimizer with AEM Content Fragments and Dynamic Media In this session, Jyothitha Chandran, Chris Ivory, and Kaitlin White showcased how Adobe Journey Optimizer (AJO) integrates seamlessly with Adobe Experience Manager (AEM) Sites Content Fragments and AEM Assets Dynamic Media to deliver scalable, real-time personalization across every channel. recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you."
0.303812,0.000075,0,0,5,4,1,10c,8c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/fragments/manage-fragments,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,"And I can go ahead and activate it. Once my campaign’s activated with my fragments inside, we’ll notice that once we go back to our fragments inventory, we are able to look at our statistics title, for example, that we just created. And we are able to explore references where this is used. So once I hit Explore References, it will show us is this used in another fragment, a journey, a campaign, or a template? And once it’s published, we should be able to see the usage here in the campaign.","Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you."
0.303812,0.000534,0,0,5,4,1,10c,8c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/fragments/manage-fragments,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,"It says, hey, are you sure you wanna update this fragment? It’s being used in a campaign. I can press Confirm, and then it will publish that fragment to a live state and update it in that campaign. That’s it. Now you’re a pro at creating and managing and reusing fragments in AJO. Thanks for watching and happy designing. recommendation-more-help 7e382214-bd30-4de2-bc8b-f6f6e7182305","Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you."
0.303812,0.000158,0,0,5,4,1,10g,8c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/create-an-email-using-genstudio,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,"Documentation Journey Optimizer Journey Optimizer Tutorials Create an email using GenStudio for Performance MarketingCreate an email using GenStudio for Performance Marketing Create an email using GenStudio for Performance MarketingAVAILABILITY The GenStudio integration in Adobe Journey Optimizer is currently unavailable for use with the or add-on offerings. Healthcare Shield Privacy and Security Shield This feature is available for the email channel only. Discover the process of exporting an email template from Journey Optimizer to GenStudio for Performance Marketing, crafting brand-compliant emails using the template in GenStudio, and importing them seamlessly back into Journey Optimizer. https://video.tv.adobe.com/v/3456038/?learn=on&enablevpops Transcript Hello, my name is Chris, and today I would like to walk you through the native integrations between Adobe Gen Studio for Performance Marketing and Adobe Journey Optimizer. In today’s markets, it’s often a challenge for teams to scale the generation of enterprise-grade, on-brand content quickly for activation across all digital channels. With Adobe Gen Studio for Performance Marketing, design teams can quickly generate and review high-performing, on-brand content, and then create variations tailored to different personas, locales, and marketing needs.","Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you."
0.303812,0.000191,0,0,5,4,1,10f,8c,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/content-management/ai-assistant/brand-guideline-creation-and-management,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/profiles-audiences-subscriptions/subscriptions-and-landing-pages,"Using brand guidelines, I can run an evaluation on any of my brands in the catalog. It will run on this email, after which I’ll get an overall score as well as focused feedback. Now as I click into more details, I’ll get an overlay with information on any misalignment in my communication against brand guidelines. We can see that I’ve accidentally used the Revell brand in my Friscopa email. I can also see that some of the language doesn’t fit the tone or style of my Friscopa brand.","Okay, here we go. I’ve received the email. Let me show you and let me click on the link. And here’s my unsubscription page and the confirmation page as well. One last thing I would like to show you."
0.302624,1.000000,1,1,2,1,1,17c,2a,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/access-control/create-and-manage-sandboxes,https://experienceleague.adobe.com/en/docs/journey-optimizer-learn/tutorials/introduction-to-journey-optimizer/key-capabilities-and-user-interface,"Using sandboxes, you can develop, test, and experiment with platform features without affecting your production environment, and run multiple platform-enabled applications in parallel. When you create resources, ingest data, and perform other data operations on platform, all of that activity is contained within a sandbox. When you create additional sandboxes, you’re essentially creating different, separate versions of your platform instance. Each sandbox maintains its own resources, including schemas, datasets, profiles, and more, and actions taken in one sandbox do not affect any other sandboxes. Outside of Experience Platform, support for sandboxes varies across the Experience Cloud ecosystem, such as an Adobe Target or Adobe Audience Manager.","We also include Adobe Experience Manager Assets Essentials, which is a lightweight digital asset manager fully embedded into Journey Optimizer to provide a simplified and consistent user interface that enables users to access, store, discover, and deliver digital assets directly to their marketing channels. And that includes instant access to shared assets within Adobe Creative Cloud and Adobe Experience Cloud apps. Journey Optimizer also includes Decision Management, which allows you to create and manage offers, eligibility rules, and other associated objects in a centralized library of offers that can be embedded in emails and other customer touchpoints to deliver targeted, personalized content. You also have Adobe Experience Platform AI and Machine Learning services, which allow you to do send time optimization to send the right message at the right time when your customer is most likely to engage, as well as take advantage of predictive engagement scores through machine learning models that can help you target your high-value customers and minimize churn risk. And all of this is built with the focus on speed, scale, and time to value."
